HitCorrect,age,comments,descr_left,descr_left_condition,descr_right,descr_right_condition,endTime,enjoyment,experiment_id,languages,nonselected_descr_condition,picture,rt_trial,selected_descr_condition,selected_descr_position,selections,startDate,startTime,timeSpent,trial_number,submission_id,anon_id
1,36,,a plate with some bread fruits and vegetables on it ,caption_coco,"On a plate, there is a selection of various items that include several pieces of bread, as well as an assortment of fruits and vegetables. This arrangement presents a combination of different food types, showcasing both the carbohydrate-rich bread and the fresh produce in the form of fruits and vegetables, all placed neatly on the surface of the plate.",caption_verbose,1746818097774,2,preference.json,English,caption_verbose,sampled_images_corrected_format_2/000000021397.jpg,10.064,caption_coco,left,['left'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,11,-OPqTDJgWdutglPeojsK,0
1,36,,Two colorful kites are caught up in the trees. ,caption_coco,"In the midst of a natural setting, there are two kites that are vividly decorated with a variety of bright and vibrant colors, and they have become ensnared among the branches of several trees.",caption_verbose,1746818097774,2,preference.json,English,caption_verbose,sampled_images_corrected_format_2/000000561714.jpg,6.722,caption_coco,left,['left'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,12,-OPqTDJgWdutglPeojsK,0
1,36,,A young man brushing his teeth while wearing glasses.,caption_coco,"A young man wearing glasses is brushing his teeth, with a toothbrush in his mouth, while someone takes his picture.",caption_composite,1746818097774,2,preference.json,English,caption_composite,sampled_images_corrected_format_2/000000104543.jpg,7.998,caption_coco,left,['left'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,13,-OPqTDJgWdutglPeojsK,0
1,36,,"A diminutive avian creature is perched upon a slender limb, situated in a densely vegetated and brush-filled environment. The surroundings consist of an intricate network of shrubs and plants, providing a rich backdrop for this small bird as it maintains its position on the branch.",caption_verbose,Small bird standing on branch in dense brushy area.,caption_coco,1746818097774,2,preference.json,English,caption_verbose,sampled_images_corrected_format_2/000000134605.jpg,10.414,caption_coco,right,['right'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,14,-OPqTDJgWdutglPeojsK,0
1,36,,A horse in a field has a striped blanket on it.,caption_coco,"A brown horse is standing in a fenced area, wearing a striped horse blanket. This horse is positioned in the grass of a field, next to a fence, and is shown within a pen. The blanket covers the horse as it stands still in its designated space.",caption_composite,1746818097774,2,preference.json,English,caption_coco,sampled_images_corrected_format_2/000000526035.jpg,11.137,caption_composite,right,['right'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,15,-OPqTDJgWdutglPeojsK,0
1,36,,"A golden dog sits in the grass near a yellow Frisbee, laying in the shade of the yard with its mouth open.",caption_composite,"The image features a golden retriever lying on green grass. The dog is positioned to the right side of the frame, facing forward, with its tongue out. In front of the dog is a yellow frisbee. The background includes some trees with green foliage, and the area is well-lit, suggesting it is daytime. There is also a wooden fence visible in the distance.",caption_gpt4o,1746818097774,2,preference.json,English,caption_composite,sampled_images_corrected_format_2/000000293130.jpg,11.476,caption_gpt4o,right,['right'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,16,-OPqTDJgWdutglPeojsK,0
1,36,,A fenced in area with a grass field and three zebra together near four green poles.,caption_coco,"There is a designated enclosed space that is surrounded by a fence, within which one can observe a grassy field that covers the ground. In this grassy area, there are three zebras that are gathered together. Additionally, there are four green poles positioned within this enclosed field, contributing to the overall setting of the area.",caption_verbose,1746818097774,2,preference.json,English,caption_coco,sampled_images_corrected_format_2/000000489995.jpg,14.496,caption_verbose,right,['right'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,17,-OPqTDJgWdutglPeojsK,0
1,36,,"A zebra is currently situated within its natural habitat, which is characterized by a landscape that typically includes grasslands, savannas, or similar environments conducive to their lifestyle. In this particular instance, the zebra is moving towards its left, indicating a specific direction of travel as it navigates through its surroundings.",caption_verbose,The image depicts a zebra walking through a grassy area. The zebra has distinctive black and white stripes and is situated in a landscape that includes tall grass and some shrubs. The background shows blurred green vegetation and a clear sky. The ground appears dry and reddish-brown in color. The zebra's posture is upright as it moves along the terrain.,caption_gpt4o,1746818097774,2,preference.json,English,caption_verbose,sampled_images_corrected_format_2/000000251502.jpg,15.633,caption_gpt4o,right,['right'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,18,-OPqTDJgWdutglPeojsK,0
1,36,,Dog eating a sandwich that is being held by a person.,caption_coco,"A dog is in the process of enjoying a sandwich, which is being held by an individual. The person is gripping the sandwich with their hand, while the dog is positioned in a way that allows it to take bites or nibbles from the food item that is being offered to it.",caption_verbose,1746818097774,2,preference.json,English,caption_coco,sampled_images_corrected_format_2/000000397161.jpg,8.757,caption_verbose,right,['right'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,19,-OPqTDJgWdutglPeojsK,0
1,36,,"The image shows a grassy field with several cows. There are two brown and white cows prominently standing in the foreground, and a few black and white cows nearby, some standing and others lying down. In the background, additional cows can be seen, and there are trees and shrubs surrounding the area. The grass appears lush and green, indicating a well-maintained pasture.",caption_gpt4o,A herd of cattle standing on a  lush green field.,caption_coco,1746818097774,2,preference.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000344897.jpg,13.653,caption_coco,right,['right'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,20,-OPqTDJgWdutglPeojsK,0
1,36,,"Two zebras stand next to each other on a dirt field, while a couple of other zebras explore in the sand next to some chopped wood. In a zoo setting, zebras wander around their pen, with two of them walking around as well. Among the group, baby zebras are also present, moving around to explore their environment.",caption_composite,"The image shows two zebras in a natural outdoor setting. One zebra is walking towards the right, while the other is facing away, near a log. The ground is sandy, and there are some wooden logs and tree stumps visible in the background. The zebras have distinctive black and white stripes.",caption_gpt4o,1746818097774,2,preference.json,English,caption_composite,sampled_images_corrected_format_2/000000536716.jpg,13.534,caption_gpt4o,right,['right'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,21,-OPqTDJgWdutglPeojsK,0
1,36,,Many birds sit in the top branches of a tree. ,caption_coco,"A tree filled with many birds under a blue sky features a group of large red birds, as well as several parakeets, perched in the top branches. These birds are sitting together, creating a lively scene among the treetops.",caption_composite,1746818097774,2,preference.json,English,caption_composite,sampled_images_corrected_format_2/000000056134.jpg,8.483,caption_coco,left,['left'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,22,-OPqTDJgWdutglPeojsK,0
1,36,,"The image shows a row of toy cows lined up next to each other. Each cow is primarily white with distinct black patches. The cows are viewed from a top-down perspective, making their shapes and arrangements clearly visible. The surface of the cows appears textured, indicating realistic details. The background is minimal and unobtrusive, focusing attention on the cows.",caption_gpt4o,"A row of very cute black and white cows is lined up side by side, with baby cows standing next to them. This bunch of cattle is standing together, creating a pleasant scene of cows and their young.",caption_composite,1746818097774,2,preference.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000032909.jpg,15.245,caption_composite,right,['right'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,23,-OPqTDJgWdutglPeojsK,0
1,36,,"A little girl sits in an open suitcase by a bookshelf, playing inside the luggage bag on a wooden floor. The scene features the small child engaging with her surroundings as she enjoys the unique space created by the suitcase next to a bookcase.",caption_composite,"The image shows a child sitting inside a black bag or suitcase placed on a flat surface. The child has short hair and is wearing a white shirt. The background includes a bookshelf filled with various books, a blue basket, and multiple objects such as fans and boxes. There is also a piece of cardboard on the floor near the bag. The lighting in the room is bright.",caption_gpt4o,1746818097774,2,preference.json,English,caption_composite,sampled_images_corrected_format_2/000000233143.jpg,17.32,caption_gpt4o,right,['right'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,24,-OPqTDJgWdutglPeojsK,0
1,36,,"In a sunny field, two brown bear cubs are play fighting and tussling together in the grass. They are seen wrestling near some rocks, rolling around and enjoying their time in the open. Their playful interactions showcase their youthful energy and curiosity as they engage in various playful antics.",caption_composite,two young bears are play fighting in the open,caption_coco,1746818097774,2,preference.json,English,caption_coco,sampled_images_corrected_format_2/000000377282.jpg,9.418,caption_composite,left,['left'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,25,-OPqTDJgWdutglPeojsK,0
1,36,,"A man is positioned in a skiing posture, gripping a pair of skiing poles firmly in his hands. He is actively engaged in the sport as he bends his knees and body forward while navigating down a snow-covered slope on his skis.",caption_verbose,"A man wearing a colorful outfit is skiing down a steep slope on a sunny day. He is crouched low, bending while holding skiing poles, as he slides down the hill in motion.",caption_composite,1746818097774,2,preference.json,English,caption_verbose,sampled_images_corrected_format_2/000000469913.jpg,11.46,caption_composite,right,['right'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,26,-OPqTDJgWdutglPeojsK,0
1,36,,"A little boy is engaged in a game of frisbee, raring back with a red frisbee in a lush green field. He is actively tossing the frisbee across the yard on a sunny day, with the frisbee firmly in his hands as he prepares to throw.",caption_composite,A boy in the yard throwing a Frisbee on a sunny day.,caption_coco,1746818097774,2,preference.json,English,caption_composite,sampled_images_corrected_format_2/000000517468.jpg,6.576,caption_coco,right,['right'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,27,-OPqTDJgWdutglPeojsK,0
1,36,,"A suitcase is positioned on its side, with a DVD titled ""Gladiator"" resting atop it. Next to the suitcase, a travel luggage bag includes the Gladiator movie DVD case prominently displayed. Additionally, a computer case features the same Gladiator DVD placed on top of it.",caption_composite,a gladiator movie dvd case on a travel luggage bag,caption_coco,1746818097774,2,preference.json,English,caption_composite,sampled_images_corrected_format_2/000000272097.jpg,10.591,caption_coco,right,['right'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,28,-OPqTDJgWdutglPeojsK,0
1,36,,"A surfer skillfully rides the crest of a wave, skillfully maneuvering their board to catch the powerful force of the ocean. As they glide along the surface, the surfer initiates a spinning motion, pivoting their body and the board around in a circular fashion, showcasing their agility and control within the dynamic and ever-changing environment of the sea.",caption_verbose,"A young man is surfing in the ocean waves, skillfully catching a wave and spinning around with agility. This lad rides the wave like a surfboard champion, demonstrating his prowess as he navigates the water. Overall, the scene depicts a man surfing a wave in the ocean, embodying the dynamics of the sport.",caption_composite,1746818097774,2,preference.json,English,caption_composite,sampled_images_corrected_format_2/000000537300.jpg,15.351,caption_verbose,left,['left'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,29,-OPqTDJgWdutglPeojsK,0
1,36,,a man wearing a gray shirt is playing a video game,caption_coco,"A man is engaged in the activity of playing a video game, and he is dressed in a shirt that is gray in color.",caption_verbose,1746818097774,2,preference.json,English,caption_verbose,sampled_images_corrected_format_2/000000274977.jpg,5.915,caption_coco,left,['left'],Fri May 09 2025 12:08:16 GMT-0700 (Pacific Daylight Time),1746817696417,6.689283333333333,30,-OPqTDJgWdutglPeojsK,0
1,34,,"There is a DVD case that contains a film featuring gladiators, which is prominently placed on top of a piece of travel luggage. This luggage bag is being used for travel purposes and is currently showcasing this specific DVD case that pertains to the movie genre focused on gladiatorial combat.",caption_verbose,a gladiator movie dvd case on a travel luggage bag,caption_coco,1746818106802,1,preference.json,English,caption_verbose,sampled_images_corrected_format_2/000000272097.jpg,48.66,caption_coco,right,['right'],Fri May 09 2025 15:08:53 GMT-0400 (Eastern Daylight Time),1746817733547,6.220916666666667,1,-OPqTG1DJI_F_AkYyc8-,1
1,34,,"The image shows a man wearing a gray and white striped hooded sweatshirt and a baseball cap. He is outdoors, mid-motion, preparing to throw a frisbee. The background features a dirt path and sparse vegetation, suggesting a natural, open area. The lighting appears somewhat muted, indicating it may be in the late afternoon or evening.",caption_gpt4o,A man wearing a baseball hat tossing a frisbee.,caption_coco,1746818106802,1,preference.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000403349.jpg,17.478,caption_coco,right,['right'],Fri May 09 2025 15:08:53 GMT-0400 (Eastern Daylight Time),1746817733547,6.220916666666667,2,-OPqTG1DJI_F_AkYyc8-,1
1,34,,A bear and two cubs wading through a river. ,caption_coco,"A large adult bear, accompanied by two of its young cubs, is making its way through a flowing river. The bear, being the mother or protector, is leading the two small cubs as they carefully wade through the water together, navigating the currents and aquatic surroundings.",caption_verbose,1746818106802,1,preference.json,English,caption_verbose,sampled_images_corrected_format_2/000000434602.jpg,14.206,caption_coco,left,['left'],Fri May 09 2025 15:08:53 GMT-0400 (Eastern Daylight Time),1746817733547,6.220916666666667,3,-OPqTG1DJI_F_AkYyc8-,1
1,34,,A cat laying on top of a wooden bench in a park.,caption_coco,"A small grey striped cat is sleeping on a wooden bench in a park, laying comfortably and enjoying the outdoor environment. The bench is situated outside, providing a serene setting for the cat’s rest, and a close-up view reveals the cat’s relaxed posture as it peacefully dozes off.",caption_composite,1746818106802,1,preference.json,English,caption_composite,sampled_images_corrected_format_2/000000337435.jpg,5.198,caption_coco,left,['left'],Fri May 09 2025 15:08:53 GMT-0400 (Eastern Daylight Time),1746817733547,6.220916666666667,4,-OPqTG1DJI_F_AkYyc8-,1
1,34,,"The image shows a plate with a sandwich and a side of collard greens. The sandwich consists of sliced sausage placed on a white bread bun, topped with pickle slices. Next to the sandwich, there is a small bowl of dark green collard greens. The items are presented on a paper with a printed logo.",caption_gpt4o,Sausage burger with pickles and a side of greens,caption_coco,1746818106802,1,preference.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000159924.jpg,6.479,caption_coco,right,['right'],Fri May 09 2025 15:08:53 GMT-0400 (Eastern Daylight Time),1746817733547,6.220916666666667,5,-OPqTG1DJI_F_AkYyc8-,1
1,34,,"On a plate, there is a selection of various items that include several pieces of bread, as well as an assortment of fruits and vegetables. This arrangement presents a combination of different food types, showcasing both the carbohydrate-rich bread and the fresh produce in the form of fruits and vegetables, all placed neatly on the surface of the plate.",caption_verbose,"The yellow plate features an assortment of food items, including slices of bread, an omelet, and a variety of fruits and vegetables such as oranges, apples, and tomatoes. This combination of healthy options presents a balanced meal on the plate.",caption_composite,1746818106802,1,preference.json,English,caption_verbose,sampled_images_corrected_format_2/000000021397.jpg,9.502,caption_composite,right,['right'],Fri May 09 2025 15:08:53 GMT-0400 (Eastern Daylight Time),1746817733547,6.220916666666667,6,-OPqTG1DJI_F_AkYyc8-,1
1,34,,a black dog with its owner in the library,caption_coco,"In a library setting, there is a canine companion of a deep black hue, commonly referred to as a black dog, that is present alongside its human owner. The two of them are located within the confines of the library, surrounded by books and the serene atmosphere that typically characterizes such a space dedicated to reading and learning.",caption_verbose,1746818106802,1,preference.json,English,caption_verbose,sampled_images_corrected_format_2/000000074001.jpg,8.758,caption_coco,left,['left'],Fri May 09 2025 15:08:53 GMT-0400 (Eastern Daylight Time),1746817733547,6.220916666666667,7,-OPqTG1DJI_F_AkYyc8-,1
1,34,,"The image shows a close-up of a dog's face, primarily focusing on its mouth. The dog appears to be holding a piece of bread in its mouth. A human hand is visible, gently holding another piece of bread toward the dog. The background is blurred, making it difficult to determine the setting. The dog's fur is predominantly white with black markings.",caption_gpt4o,Dog eating a sandwich that is being held by a person.,caption_coco,1746818106802,1,preference.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000397161.jpg,3.487,caption_coco,right,['right'],Fri May 09 2025 15:08:53 GMT-0400 (Eastern Daylight Time),1746817733547,6.220916666666667,8,-OPqTG1DJI_F_AkYyc8-,1
1,34,,"Two zebras stand next to each other on a dirt field, while a couple of other zebras explore in the sand next to some chopped wood. In a zoo setting, zebras wander around their pen, with two of them walking around as well. Among the group, baby zebras are also present, moving around to explore their environment.",caption_composite,"In a scene depicting the natural world, there are two zebras positioned closely together, standing side by side, on a field characterized by its dirt surface. The two zebras are neighboring each other, creating a visual representation of their cohabitation in this particular environment, which consists primarily of earth rather than grass or other forms of vegetation.",caption_verbose,1746818106802,1,preference.json,English,caption_verbose,sampled_images_corrected_format_2/000000536716.jpg,10.543,caption_composite,left,['left'],Fri May 09 2025 15:08:53 GMT-0400 (Eastern Daylight Time),1746817733547,6.220916666666667,9,-OPqTG1DJI_F_AkYyc8-,1
1,34,,"The image shows a grassy field with several cows. There are two brown and white cows prominently standing in the foreground, and a few black and white cows nearby, some standing and others lying down. In the background, additional cows can be seen, and there are trees and shrubs surrounding the area. The grass appears lush and green, indicating a well-maintained pasture.",caption_gpt4o,A herd of cattle standing on a  lush green field.,caption_coco,1746818106802,1,preference.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000344897.jpg,3.231,caption_coco,right,['right'],Fri May 09 2025 15:08:53 GMT-0400 (Eastern Daylight Time),1746817733547,6.220916666666667,10,-OPqTG1DJI_F_AkYyc8-,1
1,34,,"The image shows two zebras in a field. One zebra is walking towards the viewer, while the other is slightly in the background, facing away. The zebras are positioned in an area with grass and trees. The trees are dark and leafy, and there is open space in the grassy area where the zebras are located. The lighting suggests it is daytime.",caption_gpt4o,"In a specific area characterized by the presence of lush green grass, there are two zebras that can be observed. They are situated in close proximity to a collection of trees, which adds a natural backdrop to the scene.",caption_verbose,1746818106802,1,preference.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000053916.jpg,3.759,caption_verbose,right,['right'],Fri May 09 2025 15:08:53 GMT-0400 (Eastern Daylight Time),1746817733547,6.220916666666667,11,-OPqTG1DJI_F_AkYyc8-,1
1,34,,"A close-up image features a hot dog in a bun, wrapped in white paper and prominently smeared with an abundance of yellow mustard. The hot dog is held by a person, showcasing the vivid contrast between the glistening mustard and the bun.",caption_composite,"The image features a hot dog placed inside a bun. The bun is light in color and appears soft, partially wrapped in white paper. A sausage is visible within the bun, and a thick line of yellow mustard is applied along the top of the sausage. The hand holding the hot dog is partially visible in the bottom left of the image.",caption_gpt4o,1746818106802,1,preference.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000506873.jpg,8.655,caption_composite,left,['left'],Fri May 09 2025 15:08:53 GMT-0400 (Eastern Daylight Time),1746817733547,6.220916666666667,12,-OPqTG1DJI_F_AkYyc8-,1
1,34,,a black bear walks across a big field,caption_coco,"A large black bear is seen moving steadily across an expansive field that stretches out before it. The bear, characterized by its dark fur, makes its way across the open space, navigating the area as it wanders from one side of the field to the other.",caption_verbose,1746818106802,1,preference.json,English,caption_verbose,sampled_images_corrected_format_2/000000289354.jpg,8.967,caption_coco,left,['left'],Fri May 09 2025 15:08:53 GMT-0400 (Eastern Daylight Time),1746817733547,6.220916666666667,13,-OPqTG1DJI_F_AkYyc8-,1
1,34,,"The image shows two zebras running in a grassy area. They have distinct black and white stripes. In the background, there are tall green poles, and a fenced area is visible. A vehicle, painted with a similar black and white striped pattern, is parked nearby. The sky is clear, with some clouds, and there are trees in the background.",caption_gpt4o,A fenced in area with a grass field and three zebra together near four green poles.,caption_coco,1746818106802,1,preference.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000489995.jpg,3.775,caption_coco,right,['right'],Fri May 09 2025 15:08:53 GMT-0400 (Eastern Daylight Time),1746817733547,6.220916666666667,14,-OPqTG1DJI_F_AkYyc8-,1
1,34,,"A lone giraffe walks across a lush green field, moving gracefully down the middle of a forest area. It is seen from a distance through trees, as it stands near a grove of tall trees, blending with the surrounding foliage while traversing the grass.",caption_composite,"The image shows a giraffe standing among greenery. The giraffe is facing away from the viewer, with a long neck extending upwards. Its body is covered in a pattern of brown and cream patches. The surrounding area consists of low bushes and trees, creating a natural habitat. The background is blurred, focusing attention on the giraffe.",caption_gpt4o,1746818106802,1,preference.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000345826.jpg,5.519,caption_composite,left,['left'],Fri May 09 2025 15:08:53 GMT-0400 (Eastern Daylight Time),1746817733547,6.220916666666667,15,-OPqTG1DJI_F_AkYyc8-,1
1,34,,Zebra in its natural habitat going to his left.,caption_coco,"A zebra is currently situated within its natural habitat, which is characterized by a landscape that typically includes grasslands, savannas, or similar environments conducive to their lifestyle. In this particular instance, the zebra is moving towards its left, indicating a specific direction of travel as it navigates through its surroundings.",caption_verbose,1746818106802,1,preference.json,English,caption_verbose,sampled_images_corrected_format_2/000000251502.jpg,3.759,caption_coco,left,['left'],Fri May 09 2025 15:08:53 GMT-0400 (Eastern Daylight Time),1746817733547,6.220916666666667,16,-OPqTG1DJI_F_AkYyc8-,1
1,34,,"The image features a golden retriever lying on green grass. The dog is positioned to the right side of the frame, facing forward, with its tongue out. In front of the dog is a yellow frisbee. The background includes some trees with green foliage, and the area is well-lit, suggesting it is daytime. There is also a wooden fence visible in the distance.",caption_gpt4o,"A golden dog sits in the grass near a yellow Frisbee, laying in the shade of the yard with its mouth open.",caption_composite,1746818106802,1,preference.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000293130.jpg,2.727,caption_composite,right,['right'],Fri May 09 2025 15:08:53 GMT-0400 (Eastern Daylight Time),1746817733547,6.220916666666667,17,-OPqTG1DJI_F_AkYyc8-,1
